"Time","eth1/1","eth1/10","eth1/11","eth1/12","eth1/13","eth1/14","eth1/15","eth1/16","eth1/17","eth1/18","eth1/19","eth1/2","eth1/20","eth1/21","eth1/22","eth1/23","eth1/24","eth1/25","eth1/26","eth1/27","eth1/28","eth1/29","eth1/3","eth1/30","eth1/31","eth1/32","eth1/33","eth1/34","eth1/35","eth1/36","eth1/37","eth1/38","eth1/39","eth1/4","eth1/40","eth1/41","eth1/42","eth1/43","eth1/44","eth1/45","eth1/46","eth1/47","eth1/48","eth1/49","eth1/5","eth1/50","eth1/51","eth1/52","eth1/53","eth1/54","eth1/55","eth1/56","eth1/57","eth1/58","eth1/59","eth1/6","eth1/60","eth1/61","eth1/62","eth1/63","eth1/64","eth1/7","eth1/8","eth1/9"
2025-08-08 04:14:06,5.24 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:14:16,6.78 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,4.67 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:14:26,883 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,8.53 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:14:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:14:46,5.48 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,76.4 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:14:56,4.76 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:15:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:15:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:15:26,1.63 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:15:36,5.13 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:15:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:15:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,8.44 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:16:06,5.46 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:16:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:16:26,4.20 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.71 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:16:36,234 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.03 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:16:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:16:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:17:06,3.33 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:17:16,2.88 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,2.04 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:17:26,3.02 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:17:36,3.78 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:17:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:17:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:18:06,6.50 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:18:16,8.95 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.36 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:18:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,2.03 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:18:36,1.54 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:18:46,567 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,8.51 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:18:56,217 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:19:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:19:16,6.99 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:19:26,6.13 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:19:36,8.76 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:19:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.55 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:19:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:20:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:20:16,8.46 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:20:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.12 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:20:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:20:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:20:56,7.83 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:21:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:21:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.56 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:21:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:21:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:21:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.08 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:21:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,4.00 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:22:06,1.53 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,3.48 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
